"csize","cdense","usize","udense","si","phys","age","ba","dbh","height","volume","mortal","dense","x","y","infected.mndnr","infected.USU"
4,1,1,5,23,5,132,108,5,33,54,0,3,83831.5041550993,-100409.803369146,0,NA
2,6,0,0,19,5,49,80,2,16,29,0,3,83613.2599971549,-100568.782407369,0,NA
4,2,1,2,41,4,65,72,6,48,96,0,2,67488.5420432555,-100202.267118348,0,NA
1,5,0,0,25,5,13,72,0,2,23,1,2,75698.7205809929,-100376.389106552,1,NA
1,6,0,0,23,5,19,77,0,3,32,1,3,75927.7562472697,-100568.797610796,1,NA
1,7,0,0,26,5,14,62,0,2,37,0,2,75747.0881653771,-100202.764376615,1,NA
4,1,1,5,32,4,60,93,5,37,68,0,2,76606.6953505822,-100404.952035071,1,NA
1,9,0,0,10,5,28,10,0,2,65,1,2,77384.5874151559,-100593.588010212,1,NA
1,5,0,0,23,4,29,97,0,4,27,1,3,76985.3689955895,-100436.503940618,1,NA
1,2,0,0,40,4,16,8,0,10,12,0,1,70133.2954825323,-100441.341235377,0,NA
4,1,3,1,28,4,127,90,6,45,67,0,3,103350.066927754,-100490.030018653,1,NA
1,2,0,0,36,4,11,35,0,6,11,0,2,103256.62075246,-100464.35915629,0,NA
1,3,0,0,17,5,73,50,0,20,14,0,2,47798.3649029036,-100918.437844152,0,NA
4,2,1,4,25,4,152,112,5,41,92,1,2,76714.7451428855,-100578.816745806,1,NA
5,4,0,0,60,3,45,88,9,64,86,3,2,94422.0384190366,-100478.9710498,0,NA
1,5,0,0,18,5,7,5,0,2,24,0,3,83353.6840340463,-100658.467008313,0,NA
4,1,2,4,28,5,75,70,5,36,33,1,3,83946.625830517,-100595.733832718,0,NA
1,5,0,0,18,5,24,20,0,3,25,1,2,76029.6878115489,-100740.356631989,1,NA
1,3,0,0,28,4,15,10,0,6,10,3,2,103339.296096323,-100628.721752097,1,NA
1,3,0,0,24,4,17,37,0,3,8,1,2,73912.4655093689,-100801.061621532,1,NA
4,2,3,3,27,4,131,142,5,42,90,1,2,75318.080143193,-100786.296545924,1,NA
1,5,0,0,23,4,29,107,0,4,27,1,3,76602.9075623499,-100752.935637607,1,NA
1,8,0,0,18,5,14,15,0,2,38,1,2,76694.0425815649,-100840.788885587,1,NA
4,1,1,2,25,5,106,63,5,37,40,0,3,96376.9000182893,-100937.251476909,0,NA
4,1,3,3,25,4,138,150,5,40,53,1,3,77132.3150988733,-100862.799919603,1,NA
1,3,0,0,23,4,10,45,0,3,16,1,3,76380.7003047708,-100886.397747333,1,NA
4,1,2,3,24,5,102,83,6,35,47,0,1,96274.2809673815,-100987.543855836,0,NA
1,9,0,0,20,5,24,80,0,3,50,2,3,77807.3280302756,-100982.681665649,1,NA
1,5,0,0,23,4,15,57,0,3,26,1,3,77811.7072659558,-101200.628057539,1,NA
1,9,0,0,10,5,28,10,0,2,65,1,2,77455.8659712574,-101150.921478477,1,NA
1,6,0,0,18,5,23,15,0,3,28,1,3,77306.584816671,-101391.187336344,1,NA
1,6,0,0,23,4,17,81,0,3,32,1,3,77059.7595076151,-101321.575559936,1,NA
1,6,0,0,23,4,17,81,0,3,32,1,3,76337.5146891963,-101326.200109375,1,NA
1,8,0,0,18,5,14,15,0,2,38,1,2,76657.0329389383,-100991.26677069,1,NA
4,2,2,3,34,5,65,100,7,41,76,0,1,96462.9321770062,-101070.979794075,0,NA
1,3,0,0,23,4,10,45,0,6,16,1,3,76329.4209270112,-100989.402476593,1,NA
1,6,0,0,18,5,28,50,0,4,32,1,3,76652.4185889199,-101254.92395428,1,NA
1,6,0,0,18,5,28,50,0,4,32,1,3,76891.9423198981,-101236.018431944,1,NA
4,1,1,4,23,5,112,78,5,34,54,0,2,95999.4795831944,-101309.81847707,1,NA
2,4,0,0,24,4,54,47,2,22,18,0,3,38443.9930266734,-101284.241382536,1,NA
1,9,0,0,65,3,2,0,0,7,67,0,1,38515.1784361088,-101415.48504364,0,NA
1,6,0,0,17,5,20,5,0,3,29,0,3,83465.1663347683,-101441.836651711,0,NA
2,5,0,0,23,5,20,10,1,10,10,0,2,96128.4138890204,-101354.761736842,0,NA
4,2,1,2,23,5,140,85,6,37,120,0,1,96062.9581836541,-101484.82642318,0,NA
4,1,3,1,28,5,76,54,6,35,20,0,2,42926.2032719582,-102162.763226268,0,NA
1,2,0,0,35,5,11,37,0,2,11,1,3,77268.8643409331,-101662.605865425,1,NA
1,6,0,0,18,5,23,15,0,3,28,1,3,76653.1397706866,-101596.839058035,1,NA
1,2,0,0,35,5,11,37,0,2,11,1,3,76401.3004197443,-101678.667367443,1,NA
4,1,3,1,21,5,133,40,5,32,33,0,0,93593.5673921812,-101812.808395369,0,NA
1,5,0,0,17,5,18,40,0,3,24,0,2,88831.6898980152,-101683.020289283,0,NA
0,0,0,0,0,5,0,0,0,0,0,0,2,88663.8087353879,-101822.118724005,0,NA
2,3,0,0,20,5,80,90,2,26,17,0,2,88912.4910078968,-101790.162309261,0,NA
1,3,0,0,37,5,18,32,0,4,5,0,2,74449.2982505513,-101856.741259708,0,NA
4,1,3,1,28,5,76,54,6,35,20,0,2,43402.3098032194,-102118.720309743,0,NA
4,1,3,2,21,5,136,62,6,32,35,0,0,93163.1390091612,-102158.495339524,0,NA
2,5,0,0,18,5,66,100,2,21,24,0,2,85758.3134095586,-102176.147883624,0,NA
1,2,0,0,15,5,28,10,0,4,8,0,2,85945.8678817772,-102261.858237675,0,NA
4,2,2,2,32,4,91,115,6,42,43,0,2,82882.7249239674,-102743.817671709,0,NA
5,2,1,2,41,4,107,60,10,52,43,1,2,82700.9858422676,-102605.722130369,0,NA
5,3,1,2,46,4,86,104,10,55,73,0,2,81969.3358464963,-102642.315276347,0,NA
1,5,0,0,39,4,1,0,0,1,23,0,1,82398.849059463,-102660.558688249,0,NA
4,1,0,0,18,5,84,57,6,26,37,0,2,42008.6333320458,-102662.332375726,0,NA
4,1,1,1,30,5,72,28,7,37,15,0,2,82980.5743214089,-102876.342942473,1,NA
4,2,2,1,43,5,49,120,6,42,40,0,2,42270.3245940259,-102728.169078845,0,NA
4,5,1,3,44,4,76,110,7,56,173,0,1,101277.157828713,-102681.081960554,0,NA
0,0,0,0,0,5,0,15,0,0,0,0,3,73499.3678786057,-102809.555792565,0,NA
4,2,3,1,44,4,66,135,6,45,62,1,0,73183.9586103276,-102807.783289852,0,NA
1,3,0,0,24,5,16,32,0,2,11,0,3,72878.8309710287,-102817.430452685,0,NA
4,2,1,1,32,5,77,94,6,41,116,1,3,72593.0087394422,-102836.447163058,1,NA
4,1,3,2,22,5,97,122,5,31,42,1,3,72285.2925413385,-102813.50608005,1,NA
1,3,0,0,20,5,12,10,0,1,12,0,3,72124.8770742732,-103156.095514121,0,NA
1,1,0,0,23,5,15,20,0,3,5,0,2,92529.19434597,-102826.35644711,0,NA
1,7,0,0,36,5,11,10,0,2,24,0,3,62561.214873256,-103125.121539867,0,NA
4,1,0,0,18,5,84,57,6,26,37,0,2,42074.9854410758,-102947.510880844,0,NA
4,2,2,1,43,5,49,120,6,42,40,0,2,42256.4069170225,-102873.777065894,0,NA
4,1,1,4,29,5,77,87,5,37,58,0,3,54279.6942896837,-102947.724341058,0,NA
1,2,0,0,16,5,21,7,0,3,6,0,3,53525.3370583237,-103686.368850975,0,NA
0,0,0,0,0,5,0,12,0,0,0,0,3,41127.4130575758,-103616.196971782,0,NA
4,1,3,1,28,5,76,54,6,35,20,0,2,42960.8325905977,-102929.341319024,0,NA
2,7,0,0,20,5,42,70,2,13,35,0,3,53376.8684722116,-103128.561106698,0,NA
4,3,2,1,32,5,85,123,6,43,160,0,2,73039.4382034158,-102929.212904445,1,NA
1,9,0,0,15,5,27,35,0,4,47,0,3,52986.5640656064,-103181.427606815,0,NA
1,2,0,0,25,5,8,68,0,1,8,0,3,72225.7247427672,-103057.051785902,0,NA
4,1,2,5,33,5,63,138,6,38,42,0,2,73103.194174614,-103230.486947092,0,NA
4,1,2,2,26,5,72,66,5,32,28,0,3,73574.8940110818,-103074.10652599,0,NA
1,1,0,0,36,4,23,13,0,18,16,0,2,72778.4694340267,-103186.391808135,0,NA
2,2,0,0,23,5,38,50,2,20,9,1,3,72573.2289099458,-103288.257723697,1,NA
5,3,1,1,36,4,83,97,9,48,167,1,2,73735.4139061638,-103161.666021108,1,NA
1,1,0,0,25,5,12,20,0,2,5,0,3,72432.736725422,-103118.91096024,0,NA
1,5,0,0,32,5,5,0,0,1,27,2,2,82916.2730970643,-103212.322768483,0,NA
4,3,1,2,28,4,108,111,5,43,161,1,3,73340.200725941,-103685.176638169,1,NA
4,2,1,3,29,4,82,132,5,39,118,1,3,73563.9928964648,-103266.679434326,1,NA
4,1,0,0,41,4,66,32,8,48,50,0,3,73953.9587661154,-103308.837029721,1,NA
1,7,0,0,14,5,20,45,0,4,33,0,3,54301.8515492823,-103379.109381262,0,NA
1,3,0,0,18,5,16,35,0,2,13,0,3,91687.0396122967,-103232.024594563,0,NA
4,1,1,4,23,4,118,87,5,35,52,1,2,81779.7618311796,-103340.608902741,1,NA
1,4,0,0,28,5,1,0,0,1,20,0,1,91987.151669495,-103342.965827808,0,NA
1,2,0,0,27,5,15,30,0,3,4,0,2,92710.4271712908,-103340.067328271,0,NA
4,2,3,2,28,5,86,138,6,37,87,1,2,92898.4716666899,-103447.944921766,0,NA
4,7,1,2,42,4,66,167,7,50,320,0,0,72277.0879850103,-103338.181132028,1,NA
1,7,0,0,18,5,16,37,0,2,30,0,3,86182.2041684817,-103714.737166684,0,NA
1,7,0,0,18,5,16,37,0,2,33,0,3,86706.0134609294,-103568.46263909,0,NA
4,2,3,2,28,5,117,98,5,40,86,1,1,91893.4667488111,-103690.849863206,0,NA
1,1,0,0,32,4,5,2,0,1,7,0,2,62574.3496071943,-103442.937496231,0,NA
4,2,1,1,45,4,61,107,7,46,57,3,2,72400.8897223588,-103454.866023678,0,NA
4,1,2,1,39,5,50,33,6,39,30,0,2,82672.0997527276,-103494.099662213,0,NA
4,1,1,1,27,5,93,38,7,39,22,0,3,72657.4077159907,-103495.649807164,1,NA
1,2,0,0,28,4,18,60,0,2,6,0,3,72240.5188726374,-103604.143227971,0,NA
1,1,0,0,24,5,8,0,0,1,6,0,3,72918.9879473833,-103687.908428197,0,NA
1,6,0,0,31,5,14,6,0,3,16,0,3,86770.349164088,-103914.944124977,0,NA
1,2,0,0,28,5,11,6,0,1,10,0,3,73033.2737777164,-103731.903526845,0,NA
4,3,1,2,36,4,68,130,8,42,53,0,2,44246.9604244733,-103686.276488443,1,NA
4,3,2,1,48,4,53,112,6,44,82,1,1,72429.5585846342,-103607.103885607,0,NA
1,1,0,0,37,5,20,7,0,3,3,0,3,83080.098378958,-103927.70753751,0,NA
4,2,3,2,28,5,117,98,5,40,86,1,1,92545.310593117,-103590.030164903,0,NA
1,7,0,0,42,5,10,0,0,2,37,0,1,72768.5326781127,-103846.651532018,0,NA
1,5,0,0,28,5,11,32,0,3,23,0,3,91943.4516727845,-103826.279821008,0,NA
1,4,0,0,28,5,1,0,0,1,20,0,1,92254.4564878474,-103716.335482295,0,NA
1,3,0,0,28,4,2,0,0,1,8,0,3,73504.3806286153,-103628.947174319,0,NA
4,2,3,2,28,4,120,120,5,44,76,1,2,72425.0725607605,-103935.093308607,1,NA
3,4,0,0,30,5,51,103,4,31,20,0,3,92405.8339129388,-103684.566606587,0,NA
4,2,1,4,27,4,125,97,6,42,83,1,2,83210.1136174107,-103769.679296322,1,NA
4,1,1,6,24,4,129,95,6,38,52,1,2,82302.7315044054,-103926.238656838,1,NA
1,3,0,0,28,5,5,0,0,1,14,0,3,91771.7689673616,-103783.597910768,0,NA
1,6,0,0,19,4,22,85,0,4,30,1,2,81485.7952900071,-103862.633632668,1,NA
4,2,3,2,28,5,117,98,5,40,86,1,1,92263.7899001401,-103908.707818984,0,NA
2,5,0,0,50,3,20,50,2,16,6,0,2,40178.9975656114,-103880.499822565,0,NA
1,3,0,0,28,4,2,0,0,1,8,0,3,73132.2075691549,-103804.4172602,0,NA
4,1,2,3,26,4,102,97,5,37,37,2,2,76876.9044780937,-103948.833002684,1,NA
1,9,0,0,43,4,8,0,0,2,48,0,2,64928.5104464178,-103916.047717133,0,NA
4,3,2,1,34,5,69,110,6,41,100,0,1,40810.7360384989,-103925.920091477,0,NA
1,3,0,0,28,4,2,0,0,1,8,0,3,73510.0604468804,-103928.859704481,0,NA
4,2,1,1,29,4,88,38,7,41,17,0,2,72135.2267238964,-104075.003383204,1,NA
1,3,0,0,28,4,2,0,0,1,8,0,3,73116.8729919113,-104045.978826502,0,NA
4,1,1,6,28,4,112,92,5,43,43,1,3,91826.9317752371,-104237.131712283,1,NA
4,2,3,4,25,5,127,170,5,40,82,0,3,53881.9877326413,-104296.236634515,0,NA
1,9,0,0,22,4,23,42,0,3,35,1,3,86453.7460809767,-104414.708848627,1,NA
1,9,0,0,22,4,23,42,0,3,35,1,3,86800.218024238,-104237.958996511,1,NA
1,8,0,0,24,4,17,60,0,4,41,1,3,86373.1803355717,-104212.48369289,1,NA
1,9,0,0,16,5,19,30,0,2,38,0,3,80387.9782159968,-104193.158933581,0,NA
1,5,0,0,39,3,8,35,0,3,13,0,2,80107.9410271904,-104567.555163811,0,NA
4,2,2,3,30,5,102,106,5,42,42,1,2,79959.7039184963,-104315.281328783,1,NA
1,3,0,0,28,4,2,0,0,1,8,0,3,73516.2694799908,-104162.41750164,0,NA
1,4,0,0,20,5,19,65,0,2,22,0,3,79184.2697401957,-104204.308350692,1,NA
1,3,0,0,17,5,24,20,0,3,14,0,3,78849.0218340299,-104449.733023903,1,NA
3,2,0,0,20,5,109,63,4,27,11,1,2,78666.4237760248,-104208.680282122,1,NA
3,3,0,0,20,5,109,63,4,27,11,1,2,78402.3691029967,-104340.026171528,1,NA
1,9,0,0,16,5,15,33,0,3,44,1,3,79344.7554960945,-104600.406599224,1,NA
0,0,0,0,0,5,0,0,0,0,0,0,3,74469.033345682,-104579.280510553,0,NA
1,8,0,0,18,5,18,80,0,2,38,0,3,80853.3416455837,-104515.841577964,0,NA
4,1,2,2,30,5,86,100,5,40,47,1,3,77896.5242170025,-104459.682562266,1,NA
1,7,0,0,19,5,25,87,0,3,34,1,3,86347.5682354234,-104640.699680747,1,NA
4,1,2,1,36,5,49,46,5,36,20,0,3,74598.1620932783,-104429.185140167,1,NA
4,4,1,3,39,4,75,177,7,50,122,1,1,86900.1888071756,-104411.779823599,1,NA
4,1,2,1,38,4,73,40,7,40,30,0,2,75219.3258917233,-104530.352972616,0,NA
4,4,1,2,29,5,102,110,7,42,117,0,1,80290.1264240142,-104428.750378021,0,NA
1,6,0,0,21,5,20,60,0,2,30,0,3,78130.5488397087,-104511.559748631,0,NA
4,3,1,5,57,3,60,144,7,57,92,2,1,80463.5437355814,-104349.378887733,0,NA
4,1,2,1,25,5,122,60,6,39,57,0,3,74335.110726235,-104631.094952073,1,NA
4,3,1,5,57,3,60,144,7,57,92,2,1,80548.71396267,-104461.383410691,0,NA
4,2,1,9,76,3,31,133,6,56,42,1,2,77202.8905668258,-104533.684971117,0,NA
1,5,0,0,14,5,19,45,0,2,20,0,2,79778.1054055872,-104491.66196919,0,NA
1,7,0,0,26,4,11,0,0,3,21,0,2,81327.9555970345,-104621.836146327,0,NA
1,7,0,0,15,5,16,15,0,1,35,0,3,81149.8335004975,-104551.661774348,0,NA
1,3,0,0,17,5,24,20,0,3,14,0,3,77968.7614845452,-104858.043699233,1,NA
2,2,0,0,36,5,31,30,2,15,4,0,3,74861.2244082983,-104588.110985915,0,NA
1,9,0,0,14,5,21,25,0,2,58,0,3,80626.3027526029,-104639.256384032,0,NA
4,1,3,2,23,5,150,112,5,35,55,0,3,79922.2884116772,-104672.655680308,0,NA
4,1,1,5,24,5,99,123,5,35,31,0,3,80802.8072440763,-104697.028903409,0,NA
5,2,1,1,52,4,84,67,9,60,53,2,3,74826.9845164403,-104727.220853514,0,NA
1,7,0,0,16,5,24,0,0,2,28,0,2,79508.9274175903,-104744.006304732,1,NA
4,1,1,2,28,5,98,77,5,29,23,1,3,77254.4595887345,-104981.903393049,1,NA
4,4,3,1,33,5,75,140,7,53,189,1,2,73907.705153678,-104920.363880366,0,NA
5,4,1,7,66,3,60,146,11,72,107,1,2,78420.1504751786,-105055.093263066,0,NA
4,3,3,1,35,4,78,87,6,46,137,0,2,75212.1019228799,-105062.946634204,0,NA
5,5,1,1,28,4,98,160,9,42,139,0,2,73853.0458348842,-105242.397788649,0,NA
5,5,1,1,53,4,74,120,10,67,155,0,1,64286.1169231652,-105015.089345572,0,NA
1,2,0,0,22,5,24,35,0,2,8,0,3,77908.3826025099,-105124.620719278,1,NA
1,9,0,0,16,5,15,33,0,3,44,1,3,79066.8193171489,-105312.595760183,1,NA
1,9,0,0,16,5,15,33,0,3,44,1,3,79348.9159282799,-105312.159586597,1,NA
1,6,0,0,17,5,17,25,0,2,21,0,3,80387.5886325241,-105352.250535212,0,NA
1,6,0,0,16,5,21,25,0,2,31,0,3,81058.4859524792,-105300.097262357,0,NA
1,5,0,0,19,5,20,80,0,2,23,0,3,80848.7845787439,-105442.955409984,0,NA
2,5,0,0,23,4,44,146,2,20,24,1,2,87619.7326431419,-105494.627439728,1,NA
2,2,0,0,17,5,44,10,2,15,8,0,2,50100.5640844165,-105536.347216588,0,NA
1,3,0,0,16,5,20,23,0,2,9,1,3,79093.9237428303,-105495.396204687,1,NA
1,9,0,0,19,4,29,70,0,3,47,0,2,87579.0390140473,-105473.187801967,0,NA
0,0,0,0,0,4,0,0,0,0,0,0,3,87711.5207869566,-105675.994239005,0,NA
5,5,1,4,72,3,48,156,10,71,198,1,2,76839.5709842714,-105804.417599173,0,NA
1,3,0,0,16,5,20,23,0,2,9,1,3,78830.0800403908,-106016.179018554,1,NA
2,3,0,0,27,5,52,50,2,22,13,0,3,82230.0617756369,-105821.463284063,0,NA
4,2,1,5,38,5,51,57,7,38,34,0,3,83331.5133858843,-105725.142989577,0,NA
2,1,0,0,44,4,22,25,2,15,6,0,2,79684.9632552077,-105840.448170727,0,NA
4,1,3,3,33,5,79,114,5,42,61,0,3,78697.0434595618,-106011.90756761,1,NA
1,4,0,0,19,5,21,45,0,3,20,1,3,88888.1911562347,-106358.632709121,1,NA
1,3,0,0,19,5,21,65,0,2,12,0,3,78638.5221550217,-106456.244559527,0,NA
1,2,0,0,20,5,22,50,0,2,5,0,3,79284.9815483938,-106550.514115578,0,NA
3,2,0,0,20,5,67,62,3,24,4,0,3,81933.1165917025,-106819.577662196,0,NA
0,0,0,0,0,5,0,0,0,0,0,0,3,79312.1745515604,-106873.123498389,0,NA
4,2,2,3,43,5,56,97,8,46,54,1,3,78819.7413292693,-106819.732801653,0,NA
4,3,3,1,36,5,74,96,6,43,39,1,2,79157.2540871371,-107048.608740042,0,NA
1,9,0,0,29,5,22,3,0,2,22,0,3,78719.0558595348,-107023.399182864,0,NA
4,5,1,1,38,4,92,128,7,53,263,0,0,74107.7626137807,-107247.435515704,0,NA
4,1,3,3,32,5,54,72,5,34,22,1,3,77614.6396676817,-107313.931033839,1,NA
4,1,3,1,25,5,138,43,5,35,30,2,0,96315.6227588516,-107238.363087195,1,NA
4,3,3,2,45,5,57,135,6,49,67,1,1,78000.4244746914,-107280.129722051,1,NA
4,2,3,1,36,5,75,85,5,43,50,1,2,78172.6793692535,-107363.392365701,0,NA
0,0,0,0,0,5,0,20,0,0,0,0,3,81623.2363542157,-107876.79504849,0,NA
1,9,0,0,67,3,3,0,0,8,70,0,2,81130.5898187354,-107419.643412462,0,NA
1,9,0,0,14,5,15,10,0,1,63,0,1,49650.0166047384,-107714.590947822,0,NA
4,2,3,2,25,5,138,120,5,35,60,3,0,96404.0793512494,-107499.507117442,1,NA
1,1,0,0,42,5,4,10,0,2,3,0,3,87428.6814275574,-108273.928192671,0,NA
1,6,0,0,48,4,3,10,0,3,26,0,1,73874.7243197475,-107583.03546126,0,NA
4,2,1,2,30,4,87,124,5,41,120,0,3,81111.1257653932,-107587.836748048,0,NA
4,1,3,1,26,5,77,68,5,35,33,2,3,77812.5803399821,-108275.240123775,0,NA
1,6,0,0,19,5,82,53,0,25,32,2,2,86889.7221887821,-107762.970509929,1,NA
4,4,1,1,31,4,94,127,7,45,217,1,2,87765.8862554631,-107717.721329269,1,NA
4,3,2,2,44,5,56,100,6,45,70,0,3,74548.0573548049,-107723.791691865,0,NA
4,3,3,1,38,5,66,134,5,43,142,1,3,78398.610195142,-107889.228985425,0,NA
2,2,0,0,39,4,20,26,2,19,7,0,3,80761.2021984506,-108081.252006015,0,NA
4,2,2,2,33,4,71,100,7,42,117,0,1,87427.9236286886,-107658.981120809,0,NA
4,3,0,0,37,4,100,67,8,50,147,0,2,38993.2896775317,-107791.643563224,0,NA
4,2,3,2,33,5,98,130,6,46,50,0,3,80402.6268874466,-107759.6837346,0,NA
5,2,1,2,23,4,102,120,9,35,85,0,2,68271.1309832815,-108160.029243422,0,NA
4,2,3,3,24,5,80,107,5,37,80,0,1,49089.9399784979,-108054.192461001,0,NA
4,5,3,1,49,3,39,127,7,43,103,0,1,40141.9648291809,-107853.393955215,0,NA
4,1,2,2,30,5,61,87,5,35,30,0,3,81502.0747268546,-107779.540628909,0,NA
1,8,0,0,15,5,19,30,0,3,33,1,3,87008.06587954,-108020.48604022,0,NA
1,1,0,0,28,5,14,0,0,3,5,0,2,78530.3430850678,-107892.386149014,0,NA
0,0,0,0,0,5,0,10,0,0,0,0,3,67487.6668829985,-107912.587149328,0,NA
4,2,1,2,30,4,87,124,5,41,120,0,3,81019.8360666354,-108036.49375314,0,NA
5,2,1,2,22,4,139,97,9,37,85,1,2,67803.1826662262,-108183.910284924,0,NA
4,1,2,2,19,4,117,65,5,29,20,0,2,39411.6848395986,-108214.140991865,0,NA
4,2,3,1,37,4,84,120,6,47,108,1,3,78703.6426767279,-108134.587675999,0,NA
4,5,3,1,24,4,124,173,8,40,225,0,1,67655.7250022089,-108393.313709079,0,NA
1,8,0,0,18,5,29,80,0,3,40,0,3,92822.4719776499,-108171.205078661,1,NA
1,6,0,0,20,4,24,12,0,31,32,1,3,87326.7959223417,-108231.274693497,1,NA
1,9,0,0,13,5,18,15,0,2,48,0,1,49793.9776472935,-108311.62701333,0,NA
3,3,0,0,21,5,112,110,4,31,15,1,3,92941.2145254022,-108319.518515832,1,NA
1,1,0,0,39,4,2,0,0,0,2,0,2,40342.6820585968,-108371.427987057,0,NA
4,2,2,2,27,5,119,134,5,41,90,0,2,81507.5362940066,-108607.180666978,0,NA
4,1,1,1,34,4,66,57,5,41,37,1,3,87342.057271012,-108480.791656619,1,NA
4,1,1,3,34,4,64,107,5,40,40,1,3,87236.5960390053,-108454.969342178,1,NA
4,1,1,2,27,5,116,83,5,41,43,0,2,87475.9408795717,-108689.212291177,1,NA
1,2,0,0,31,5,12,34,0,1,5,0,3,58486.4978196725,-108638.339375931,0,NA
4,2,2,4,23,4,128,128,6,37,46,0,2,92046.2597814402,-108611.860681098,1,NA
4,2,1,1,16,5,90,80,7,23,60,0,3,77206.0588614764,-108657.009015955,0,NA
4,2,2,1,39,4,52,80,7,40,57,0,3,81130.5803250647,-108665.083149761,0,NA
4,3,3,1,46,3,51,86,8,45,83,0,0,97620.6706417804,-108631.328733661,0,NA
1,3,0,0,22,4,24,13,0,20,3,0,2,78310.5070856261,-108703.57958638,0,NA
1,8,0,0,16,5,22,55,0,4,42,1,2,92144.079928184,-108783.566747248,0,NA
0,0,0,0,0,5,0,0,0,0,0,0,2,86768.4720439995,-108807.914590854,0,NA
4,2,3,1,41,5,47,60,6,39,70,0,3,76624.5141381642,-108898.50165796,0,NA
1,7,0,0,34,4,11,10,0,3,25,0,3,76808.5604822975,-108933.06467952,0,NA
4,2,1,4,50,4,51,52,8,51,57,1,3,77621.0517882086,-108868.01689217,0,NA
4,2,3,1,34,5,68,106,6,40,106,1,3,77325.2049522872,-109003.657978847,0,NA
1,2,0,0,37,4,9,10,0,2,5,0,3,78016.8272970016,-108871.288545859,0,NA
4,2,2,2,27,5,119,134,5,41,78,0,2,81255.1820122686,-108898.724814421,0,NA
4,2,3,1,34,5,68,106,6,40,106,1,3,76972.4647928582,-108956.6404363,0,NA
4,1,3,3,34,5,72,117,5,40,33,0,3,78819.4515389576,-108956.615814695,0,NA
4,1,1,3,35,5,66,82,5,44,30,0,3,78149.9234267068,-108997.633091681,1,NA
4,2,1,4,24,5,111,122,5,40,78,0,3,79094.8335062673,-109130.750054039,0,NA
4,1,1,3,23,5,100,86,5,32,40,0,3,81233.1758278853,-109099.916402034,0,NA
4,1,2,3,28,5,87,105,5,39,50,0,3,78519.5181842438,-109081.563709655,1,NA
4,5,3,1,32,5,108,163,6,48,270,0,1,75614.8219754819,-109187.855004842,1,NA
4,3,1,1,34,5,117,85,7,53,138,1,3,76945.999320336,-109080.68351342,1,NA
3,3,0,0,24,5,64,80,4,27,7,2,3,78297.4098401748,-109084.958749645,0,NA
1,5,0,0,24,5,43,92,0,3,25,0,3,78703.6384430319,-109487.259317689,0,NA
4,2,1,4,36,5,92,77,8,48,82,0,3,77807.9226291942,-109110.270473122,1,NA
1,8,0,0,16,5,21,10,0,2,26,0,3,78842.7736175383,-109078.522159844,0,NA
1,9,0,0,34,4,4,0,0,1,62,0,3,76774.5283986977,-109127.037583953,0,NA
1,7,0,0,13,5,24,5,0,3,32,0,3,79294.7752805659,-109459.425562458,0,NA
1,9,0,0,34,4,11,10,0,3,36,0,3,77135.0567812613,-109292.975095364,0,NA
4,1,1,1,30,5,132,48,7,44,38,2,3,77510.1664590695,-109316.420292656,0,NA
1,8,0,0,17,5,18,10,0,1,38,0,3,74040.5171196423,-109352.902035026,0,NA
1,5,0,0,17,5,17,77,0,2,24,1,3,74047.4036973471,-109870.665456178,1,NA
0,0,0,0,0,4,0,10,0,0,0,0,3,79706.6475070761,-109426.813285421,0,NA
4,1,1,4,25,5,100,114,5,36,26,0,3,80061.3214748116,-109460.682269352,0,NA
1,2,0,0,34,5,18,17,0,3,8,0,3,81639.855266566,-109392.268417128,0,NA
4,1,1,3,23,5,100,86,5,32,50,0,3,81583.1443910422,-109387.159652915,0,NA
1,9,0,0,65,3,5,0,0,5,148,0,1,82037.3893952626,-109726.720366182,0,NA
4,1,2,1,19,4,111,94,7,28,46,0,2,66011.3773780953,-109738.810556421,0,NA
3,2,0,0,26,5,58,75,4,32,10,0,3,77326.9353390608,-109605.458434686,0,NA
1,1,0,0,24,5,14,15,0,2,3,0,3,66288.401510911,-109513.523124794,0,NA
4,3,1,1,25,5,103,108,6,35,127,1,2,66847.9667368694,-109592.392198233,0,NA
4,6,3,1,39,5,63,170,6,46,286,0,1,81916.9374538973,-109582.705494341,1,NA
4,2,3,3,29,5,96,150,5,40,76,0,2,74456.7040565245,-109817.528872562,1,NA
4,2,1,1,33,4,83,81,7,46,95,1,2,66956.7410271381,-109968.530417034,1,NA
4,2,1,1,33,4,83,81,7,46,95,1,2,67494.0347297197,-109845.896526296,1,NA
4,2,3,1,27,5,141,78,6,40,99,1,3,76048.9849242011,-109843.166658521,0,NA
4,1,2,4,25,5,122,92,5,37,53,0,3,79836.5860982399,-109800.179115299,0,NA
4,1,1,2,26,4,122,58,6,38,24,0,2,66406.5532674949,-109785.989747323,0,NA
1,7,0,0,13,5,24,5,0,3,32,0,3,78834.7563683031,-109795.07567272,0,NA
1,7,0,0,18,5,21,17,0,2,32,0,3,79491.5940378932,-110028.329548542,0,NA
4,2,2,5,35,5,72,150,5,44,96,0,1,80066.6538655087,-110071.392588862,0,NA
5,7,2,1,62,3,60,180,10,68,246,2,1,83372.6157572527,-109946.463691852,0,NA
1,4,0,0,16,5,17,20,0,2,18,0,3,79253.8105561919,-109895.334396854,0,NA
